Product_Name,Brand,Current_Price,Original_Price,Discount(%),Rating,Ratings count,Reviews Count,Platform,Category,Product_URL,Scrape_Date,Storage
"Tecno Pova 6 Neo 5G (Midnight Shadow, 128 Gb)",Tecno,11999,15999,0.25,4.3,4387,245,Flipkart,mobiles,https://www.flipkart.com/tecno-pova-6-neo-5g-midnight-shadow-128-gb/p/itmd24accb9a72ed?pid=MOBH9HYGN9DFKZKH&lid=LSTMOBH9HYGN9DFKZKH0XWTWC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_174&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBH9HYGN9DFKZKH.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
Samsung Guru 1200,Samsung,777,1900,0.59,3.1,6661,464,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-1200/p/itm1f97edf0921dc?pid=MOBHBJ4GHWFQUGHJ&lid=LSTMOBHBJ4GHWFQUGHJLJNFLD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_175&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHBJ4GHWFQUGHJ.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
"Redmi 13 5G (Black Diamond, 128 Gb)",Redmi,12582,19999,0.37,4.2,10995,618,Flipkart,mobiles,https://www.flipkart.com/redmi-13-5g-black-diamond-128-gb/p/itmbf96c9b15ce5e?pid=MOBH2SU8G4RW85RG&lid=LSTMOBH2SU8G4RW85RGJ4MXTX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_176&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBH2SU8G4RW85RG.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
Jio F320B,Jio,2490,2999,0.16,3.8,4515,260,Flipkart,mobiles,https://www.flipkart.com/jio-f320b/p/itma3c26bd852e81?pid=MOBGYUEMB2HZJD8H&lid=LSTMOBGYUEMB2HZJD8HZCEBEB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_177&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGYUEMB2HZJD8H.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
"Redmi A4 5G Only On Jio Sim (Starry Black, 64 Gb)",Redmi,8498,10999,0.22,4.3,7752,358,Flipkart,mobiles,https://www.flipkart.com/redmi-a4-5g-only-jio-sim-starry-black-64-gb/p/itm779b8a6711870?pid=MOBH6YHEYUZGGFZQ&lid=LSTMOBH6YHEYUZGGFZQCMSVFA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_178&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBH6YHEYUZGGFZQ.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,64
"Apple Iphone 15 Plus (Pink, 128 Gb)",Apple,69999,79900,0.12,4.6,46077,2576,Flipkart,mobiles,https://www.flipkart.com/apple-iphone-15-plus-pink-128-gb/p/itmecb6209a78172?pid=MOBGTAGPXUWEXXWY&lid=LSTMOBGTAGPXUWEXXWYKVXCUT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_179&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGTAGPXUWEXXWY.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
"Realme P4 5G (Steel Grey, 128 Gb)",Realme,19499,21999,0.11,4.6,183,22,Flipkart,mobiles,https://www.flipkart.com/realme-p4-5g-steel-grey-128-gb/p/itmf836e6de035a5?pid=MOBHERXFVRWZP3PZ&lid=LSTMOBHERXFVRWZP3PZOKTHGH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_180&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHERXFVRWZP3PZ.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
Itel It5330 | 2.8 Inch Big Display | 1900 Mah Battery | Kingvoice,Itel,1349,1799,0.25,4.1,19599,1172,Flipkart,mobiles,https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HN7DGXGNMS&lid=LSTMOBGW5HN7DGXGNMSSBP1DL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_181&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGW5HN7DGXGNMS.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
Itel It5330 | 2.8 Inch Big Display | 1900 Mah Battery | Kingvoice,Itel,1349,1799,0.25,4.1,19599,1172,Flipkart,mobiles,https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HMH5Z3MQCK&lid=LSTMOBGW5HMH5Z3MQCKKL7IGG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_182&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGW5HMH5Z3MQCK.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
Itel It5330 | 2.8 Inch Big Display | 1900 Mah Battery | Kingvoice,Itel,1349,1799,0.25,4.1,19599,1172,Flipkart,mobiles,https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5H6KZ8BHRS3&lid=LSTMOBGW5H6KZ8BHRS3CQSOGH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_183&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGW5H6KZ8BHRS3.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
"Realme Narzo 80 Lite 5G (Crystal Purple, 128 Gb)",Realme,11377,14999,0.24,4.3,455,8,Flipkart,mobiles,https://www.flipkart.com/realme-narzo-80-lite-5g-crystal-purple-128-gb/p/itm47ab7fdec3924?pid=MOBHDEYWSGWXMGDK&lid=LSTMOBHDEYWSGWXMGDK1MPSQC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_184&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHDEYWSGWXMGDK.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
Samsung Guru Music 2 B310Ed,Samsung,789,1899,0.58,3.1,20813,1457,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-music-2-b310ed/p/itm519b6093383c5?pid=MOBHBPPGHSQDKVUQ&lid=LSTMOBHBPPGHSQDKVUQQXUKUT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_185&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHBPPGHSQDKVUQ.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
Kechaoda K115,Kechaoda,965,1499,0.35,4.1,41324,2654,Flipkart,mobiles,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBGN26HBEU5QHSH&lid=LSTMOBGN26HBEU5QHSHAJJHPU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_186&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBGN26HBEU5QHSH.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
Kechaoda K115,Kechaoda,965,1499,0.35,4.1,41324,2654,Flipkart,mobiles,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFZHTHT5GR6658&lid=LSTMOBFZHTHT5GR6658YCGK5N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_187&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBFZHTHT5GR6658.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
Hotline Classic Zeus,Hotline,499,999,0.5,3.8,184,20,Flipkart,mobiles,https://www.flipkart.com/hotline-classic-zeus/p/itmdef96b64b44a4?pid=MOBHB95GQZQXTFZV&lid=LSTMOBHB95GQZQXTFZVRWEVSO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_188&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHB95GQZQXTFZV.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
"Oneplus Nord 5 (Phantom Grey, 256 Gb)",Oneplus,31644,34999,0.09,4.4,178,13,Flipkart,mobiles,https://www.flipkart.com/oneplus-nord-5-phantom-grey-256-gb/p/itma9ab5953fa9b9?pid=MOBHDWVPQXZJEH69&lid=LSTMOBHDWVPQXZJEH69FIODCL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_189&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHDWVPQXZJEH69.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,256
"Cmf By Nothing Phone 2 Pro (White, 128 Gb)",Cmf,18999,22999,0.17,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-128-gb/p/itm46a119f176627?pid=MOBHAUHAEYXGMWMY&lid=LSTMOBHAUHAEYXGMWMYZKP8G0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_190&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHAUHAEYXGMWMY.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,128
Itel It2165S,Itel,879,1349,0.34,4.1,3658,186,Flipkart,mobiles,https://www.flipkart.com/itel-it2165s/p/itmae36f88626af7?pid=MOBHFRWH52TGPRGN&lid=LSTMOBHFRWH52TGPRGNDCR9M4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_191&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBHFRWH52TGPRGN.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,
"Tecno Pova 6 Neo 5G (Aurora Cloud, 256 Gb)",Tecno,13999,16999,0.17,4.1,571,47,Flipkart,mobiles,https://www.flipkart.com/tecno-pova-6-neo-5g-aurora-cloud-256-gb/p/itmd24accb9a72ed?pid=MOBH9HYGKQAYJZAA&lid=LSTMOBH9HYGKQAYJZAAWB0J97&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&fm=organic&iid=619a1f3c-a7ef-4e96-b364-4d694a7a984c.MOBH9HYGKQAYJZAA.SEARCH&ppt=sp&ppn=sp&ssid=kjexw0o9kg0000001756305331155&qH=eb4af0bf07c16429,27-08-2025,256
"Tecno Pova 6 Neo 5G (Midnight Shadow, 256 Gb)",Tecno,13999,16999,0.17,4.1,571,47,Flipkart,mobiles,https://www.flipkart.com/tecno-pova-6-neo-5g-midnight-shadow-256-gb/p/itmd24accb9a72ed?pid=MOBH9HYG6JUPRP9K&lid=LSTMOBH9HYG6JUPRP9K2H1SSU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_193&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBH9HYG6JUPRP9K.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Motorola Edge 60 5G (Pantone Gibraltar Sea, 256 Gb)",Motorola,25999,31999,0.18,4.3,3181,236,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-60-5g-pantone-gibraltar-sea-256-gb/p/itmc7ab8f1263d42?pid=MOBHB3T9XQCKFMHX&lid=LSTMOBHB3T9XQCKFMHXFAZDPT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_194&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHB3T9XQCKFMHX.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Cmf By Nothing Phone 2 Pro (Black, 128 Gb)",Cmf,18999,22999,0.17,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-black-128-gb/p/itm46a119f176627?pid=MOBHAUHA5GRW9FS2&lid=LSTMOBHAUHA5GRW9FS2TVI8FR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_195&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHA5GRW9FS2.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Cmf By Nothing Phone 2 Pro (Orange, 128 Gb)",Cmf,18999,22999,0.17,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-orange-128-gb/p/itm46a119f176627?pid=MOBHAUHAHD3TRJ7X&lid=LSTMOBHAUHAHD3TRJ7XRKZ0X4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_196&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHAHD3TRJ7X.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Iqoo Neo 10R 5G (Moonknight Titanium, 256 Gb)",Iqoo,26850,33999,0.21,4.4,1703,110,Flipkart,mobiles,https://www.flipkart.com/iqoo-neo-10r-5g-moonknight-titanium-256-gb/p/itmdeb505b0113f2?pid=MOBHA7HHKYD4SEFH&lid=LSTMOBHA7HHKYD4SEFHLUIXCH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_197&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHA7HHKYD4SEFH.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Oneplus Nord Ce4 Lite 5G (Mega Blue, 256 Gb)",Oneplus,21639,23999,0.09,4.4,27350,1294,Flipkart,mobiles,https://www.flipkart.com/oneplus-nord-ce4-lite-5g-mega-blue-256-gb/p/itm8fd5fdf300955?pid=MOBH25ZFCUBEFZ4X&lid=LSTMOBH25ZFCUBEFZ4XIDXSLJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_198&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBH25ZFCUBEFZ4X.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Motorola Edge 50 Neo (Pantone Poinciana, 256 Gb)",Motorola,19999,29999,0.33,4.4,29534,2851,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-50-neo-pantone-poinciana-256-gb/p/itm1b6c43661a1fc?pid=MOBHFHDRZJP6FHPZ&lid=LSTMOBHFHDRZJP6FHPZ0HNLSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_199&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHFHDRZJP6FHPZ.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
Kechaoda K115,Kechaoda,973,1499,0.35,4.1,41324,2654,Flipkart,mobiles,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBEXFZ2VQEPTNRW&lid=LSTMOBEXFZ2VQEPTNRWG0NMRR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_200&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBEXFZ2VQEPTNRW.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,
"Iqoo Z10X 5G (Titanium, 128 Gb)",Iqoo,15050,18999,0.2,4.3,1707,82,Flipkart,mobiles,https://www.flipkart.com/iqoo-z10x-5g-titanium-128-gb/p/itmfddcdf7717452?pid=MOBHBC8VPXAYGCKG&lid=LSTMOBHBC8VPXAYGCKG8WDVIE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_201&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHBC8VPXAYGCKG.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Iqoo Neo 10R 5G (Raging Blue, 256 Gb)",Iqoo,26295,33999,0.22,4.4,1703,110,Flipkart,mobiles,https://www.flipkart.com/iqoo-neo-10r-5g-raging-blue-256-gb/p/itmdeb505b0113f2?pid=MOBHA7HH9KS4RDHZ&lid=LSTMOBHA7HH9KS4RDHZVZAN7T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_202&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHA7HH9KS4RDHZ.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Apple Iphone 15 (Pink, 128 Gb)",Apple,64900,69900,0.07,4.6,263936,9404,Flipkart,mobiles,https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5E1UCRJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_203&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBGTAGPNMZA5PU5.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Oneplus Nord Ce5 5G (Black Infinity, 256 Gb)",Oneplus,26657,26999,0.01,4.5,1174,70,Flipkart,mobiles,https://www.flipkart.com/oneplus-nord-ce5-5g-black-infinity-256-gb/p/itm9259708fe4e3c?pid=MOBHEYWZGJFEJYUY&lid=LSTMOBHEYWZGJFEJYUYGFINFI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_204&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHEYWZGJFEJYUY.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
Kechaoda A26,Kechaoda,879,1499,0.41,4,28504,1591,Flipkart,mobiles,https://www.flipkart.com/kechaoda-a26/p/itm77962b7850e7b?pid=MOBGTYJJSJHPZCVN&lid=LSTMOBGTYJJSJHPZCVNTSEXWJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_205&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBGTYJJSJHPZCVN.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,
"Realme P3 5G (Nebula Pink, 128 Gb)",Realme,15999,19999,0.2,4.4,22721,1570,Flipkart,mobiles,https://www.flipkart.com/realme-p3-5g-nebula-pink-128-gb/p/itm69060f73d27e8?pid=MOBHAYN5HWHHCZZC&lid=LSTMOBHAYN5HWHHCZZCQA2SQW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_206&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAYN5HWHHCZZC.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Realme P3 5G (Space Silver, 128 Gb)",Realme,15999,19999,0.2,4.4,22721,1570,Flipkart,mobiles,https://www.flipkart.com/realme-p3-5g-space-silver-128-gb/p/itm69060f73d27e8?pid=MOBHAYN5ZXFQ3GFG&lid=LSTMOBHAYN5ZXFQ3GFGFUCV7J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_207&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAYN5ZXFQ3GFG.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Realme P3 5G (Comet Grey, 128 Gb)",Realme,15999,19999,0.2,4.4,22721,1570,Flipkart,mobiles,https://www.flipkart.com/realme-p3-5g-comet-grey-128-gb/p/itm69060f73d27e8?pid=MOBHAYN5TKGSTKJD&lid=LSTMOBHAYN5TKGSTKJD1JQKAL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_208&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAYN5TKGSTKJD.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Vivo Y19E (Titanium Silver, 64 Gb)",Vivo,7999,11999,0.33,4.3,1834,64,Flipkart,mobiles,https://www.flipkart.com/vivo-y19e-titanium-silver-64-gb/p/itmb036ff616e9d9?pid=MOBHAFRHDHUXBFTP&lid=LSTMOBHAFRHDHUXBFTPAKFJKB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_209&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAFRHDHUXBFTP.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,64
"Cmf By Nothing Phone 2 Pro (Light Green, 256 Gb)",Cmf,20999,24999,0.16,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-light-green-256-gb/p/itm46a119f176627?pid=MOBHAUHA6X5YWPBP&lid=LSTMOBHAUHA6X5YWPBPVY1EW2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_210&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHA6X5YWPBP.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Cmf By Nothing Phone 2 Pro (Light Green, 128 Gb)",Cmf,18999,22999,0.17,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-light-green-128-gb/p/itm46a119f176627?pid=MOBHAUHADASAEX2G&lid=LSTMOBHAUHADASAEX2GYKJS5R&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_211&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHADASAEX2G.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
"Cmf By Nothing Phone 2 Pro (Orange, 256 Gb)",Cmf,20999,24999,0.16,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-orange-256-gb/p/itm46a119f176627?pid=MOBHAUHAKMH34EHU&lid=LSTMOBHAUHAKMH34EHU383UEL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_212&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHAKMH34EHU.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Cmf By Nothing Phone 2 Pro (White, 256 Gb)",Cmf,20999,24999,0.16,4.4,18966,1469,Flipkart,mobiles,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-256-gb/p/itm46a119f176627?pid=MOBHAUHAUDZUUQSF&lid=LSTMOBHAUHAUDZUUQSFPOZB7N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_213&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHAUHAUDZUUQSF.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
Nokia 105 Classic Without Charger,Nokia,915,1399,0.34,3.8,4872,208,Flipkart,mobiles,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWQHMSH52H&lid=LSTMOBGWZUWQHMSH52HGNKYC2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_214&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBGWZUWQHMSH52H.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,
"Infinix Note 50S 5G+ (Marine Drift, 256 Gb)",Infinix,17999,24999,0.28,4.4,17686,1607,Flipkart,mobiles,https://www.flipkart.com/infinix-note-50s-5g-marine-drift-256-gb/p/itmfbc62747a37e7?pid=MOBHBYYEAGNWGHB5&lid=LSTMOBHBYYEAGNWGHB5USRYHU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_215&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHBYYEAGNWGHB5.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,256
"Infinix Note 50S 5G+ (Marine Drift, 128 Gb)",Infinix,14999,19999,0.25,4.3,2113,141,Flipkart,mobiles,https://www.flipkart.com/infinix-note-50s-5g-marine-drift-128-gb/p/itmfbc62747a37e7?pid=MOBHD6FJZUNDB3KG&lid=LSTMOBHD6FJZUNDB3KGZFU37R&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_216&otracker=search&fm=organic&iid=e937c638-c177-4c26-94c1-729a964db9b3.MOBHD6FJZUNDB3KG.SEARCH&ppt=sp&ppn=sp&ssid=7amta34q8w0000001756305343524&qH=eb4af0bf07c16429,27-08-2025,128
